KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001208001,T001208002,T001208003,T001208004,T001208005,T001208006,T001208007,T001208008,T001208009,T001208010,T001208011,T001208012,T001208013,T001208014,T001208015,T001208016,T001208017,T001208018,T001208019,T001208020,T001208021,T001208022,T001208023,T001208024,T001208025,T001208026,T001208027,T001208028,T001208029,T001208030,T001208031,T001208032,T001208033,T001208034,T001208035,T001208036,T001208037,T001208038,T001208039,T001208040,T001208041,T001208042,T001208043,T001208044,T001208045,T001208046,T001208047,T001208048,T001208049
,,,,　常住者（現住地による人口）　総数,　常住者（現住地による人口）　男,　常住者（現住地による人口）　女,　５年前の常住地が現住所　総数,　５年前の常住地が現住所　男,　５年前の常住地が現住所　女,　５年前の常住地が現住所以外　総数,　５年前の常住地が現住所以外　男,　５年前の常住地が現住所以外　女,　　５年前の常住地が自市区町村内　総数,　　５年前の常住地が自市区町村内　男,　　５年前の常住地が自市区町村内　女,　　５年前の常住地が自市内他区・県内他市区町村　総数,　　５年前の常住地が自市内他区・県内他市区町村　男,　　５年前の常住地が自市内他区・県内他市区町村　女,　　５年前の常住地が他県・国外　総数,　　５年前の常住地が他県・国外　男,　　５年前の常住地が他県・国外　女,　常住者（現住地による５歳以上人口）　総数,　常住者（現住地による５歳以上人口）　男,　常住者（現住地による５歳以上人口）　女,　５年前の常住地が現住所（５歳以上人口）　総数,　５年前の常住地が現住所（５歳以上人口）　男,　５年前の常住地が現住所（５歳以上人口）　女,　５年前の常住地が現住所以外（５歳以上人口）　総数,　５年前の常住地が現住所以外（５歳以上人口）　男,　５年前の常住地が現住所以外（５歳以上人口）　女,　　５年前の常住地が自市区町村内（５歳以上人口）　総数,　　５年前の常住地が自市区町村内（５歳以上人口）　男,　　５年前の常住地が自市区町村内（５歳以上人口）　女,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　総数,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　男,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　女,　　５年前の常住地が他県・国外（５歳以上人口）　総数,　　５年前の常住地が他県・国外（５歳以上人口）　男,　　５年前の常住地が他県・国外（５歳以上人口）　女,　当地に常住する就業者・通学者　総数,　当地に常住する就業者数,　当地に常住する通学者数,　　自宅で従業　就業者数,　　自宅外の自市区町村で従業・通学　総数,　　自宅外の自市区町村で従業・通学　就業者数,　　自宅外の自市区町村で従業・通学　通学者数,　　自市内他区・県内他市区町村で従業・通学　総数,　　自市内他区・県内他市区町村で従業・通学　就業者数,　　自市内他区・県内他市区町村で従業・通学　通学者数,　　他県で従業・通学　総数,　　他県で従業・通学　就業者数,　　他県で従業・通学　通学者数
5339773721,0,,,64,37,27,51,29,22,13,8,5,13,8,5,0,0,0,0,0,0,61,35,26,49,28,21,12,7,5,12,7,5,0,0,0,0,0,0,32,32,0,7,9,9,0,6,6,0,8,8,0
5339773722,0,,,52,24,28,51,24,27,1,0,1,0,0,0,1,0,1,0,0,0,49,24,25,48,24,24,1,0,1,0,0,0,1,0,1,0,0,0,28,26,2,3,10,9,1,13,12,1,2,2,0
5339773723,0,,,40,23,17,37,21,16,3,2,1,0,0,0,1,1,0,2,1,1,38,21,17,35,19,16,3,2,1,0,0,0,1,1,0,2,1,1,25,21,4,2,12,9,3,4,4,0,7,6,1
5339773724,0,,,82,38,44,63,28,35,19,10,9,10,5,5,3,3,0,6,2,4,78,35,43,61,27,34,17,8,9,10,5,5,1,1,0,6,2,4,48,41,7,6,14,12,2,12,11,1,14,10,4
5339773731,0,,,103,51,52,96,46,50,7,5,2,1,1,0,5,4,1,1,0,1,102,51,51,95,46,49,7,5,2,1,1,0,5,4,1,1,0,1,57,51,6,7,14,13,1,19,17,2,15,12,3
5339773732,1,,5339773734,49,27,22,36,21,15,12,5,7,6,3,3,5,2,3,1,0,1,44,23,21,33,18,15,10,4,6,5,2,3,4,2,2,1,0,1,26,24,2,6,9,9,0,5,5,0,4,2,2
5339773733,0,,,69,33,36,57,28,29,12,5,7,4,2,2,3,0,3,5,3,2,64,32,32,55,27,28,9,5,4,4,2,2,1,0,1,4,3,1,38,37,1,0,19,19,0,11,10,1,7,7,0
5339773734,2,5339773732,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339773741,0,,,107,58,49,79,47,32,28,11,17,17,7,10,1,1,0,10,3,7,100,55,45,76,45,31,24,10,14,15,7,8,1,1,0,8,2,6,65,59,6,1,31,30,1,21,17,4,12,11,1
5339773742,0,,,50,24,26,46,21,25,4,3,1,1,1,0,3,2,1,0,0,0,50,24,26,46,21,25,4,3,1,1,1,0,3,2,1,0,0,0,27,23,4,4,8,7,1,11,8,3,4,4,0
5339773743,0,,,71,27,44,61,24,37,9,3,6,4,1,3,5,2,3,0,0,0,69,26,43,60,23,37,8,3,5,3,1,2,5,2,3,0,0,0,39,34,5,6,15,15,0,9,7,2,9,6,3
5339773744,0,,,15,4,11,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15,4,11,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,1,1,0,4,3,1,5,5,0
5339773811,0,,,348,176,172,312,155,157,36,21,15,11,6,5,14,10,4,11,5,6,337,166,171,304,148,156,33,18,15,11,6,5,11,7,4,11,5,6,190,158,32,11,51,44,7,59,44,15,65,55,10
5339773812,0,,,283,145,138,215,107,108,66,36,30,16,7,9,21,13,8,29,16,13,263,134,129,205,101,104,58,33,25,16,7,9,18,12,6,24,14,10,165,150,15,6,45,43,2,39,31,8,67,63,4
5339773813,0,,,103,57,46,77,42,35,23,14,9,1,1,0,8,5,3,14,8,6,98,53,45,73,38,35,23,14,9,1,1,0,8,5,3,14,8,6,59,49,10,6,12,12,0,24,16,8,13,11,2
5339773814,0,,,295,135,160,232,104,128,63,31,32,13,7,6,20,8,12,30,16,14,283,130,153,223,99,124,60,31,29,13,7,6,18,8,10,29,16,13,165,152,13,6,60,58,2,41,34,7,53,50,3
5339773821,0,,,365,183,182,274,134,140,90,48,42,26,13,13,29,13,16,35,22,13,346,174,172,266,130,136,80,44,36,20,11,9,29,13,16,31,20,11,200,174,26,10,53,50,3,56,48,8,77,62,15
5339773822,0,,,579,286,293,464,222,242,105,58,47,31,15,16,12,7,5,62,36,26,549,270,279,441,210,231,100,56,44,30,15,15,12,7,5,58,34,24,324,274,50,17,68,62,6,91,66,25,136,118,18
5339773823,0,,,761,373,388,646,313,333,111,57,54,45,23,22,20,11,9,46,23,23,728,356,372,624,303,321,103,52,51,39,20,19,18,9,9,46,23,23,403,369,34,17,109,106,3,117,99,18,149,137,12
5339773824,0,,,590,299,291,364,191,173,225,107,118,81,39,42,46,25,21,98,43,55,528,265,263,325,170,155,202,94,108,68,31,37,44,23,21,90,40,50,339,310,29,11,77,70,7,103,93,10,137,127,10
5339773831,0,,,26,11,15,22,10,12,4,1,3,0,0,0,0,0,0,4,1,3,25,11,14,22,10,12,3,1,2,0,0,0,0,0,0,3,1,2,16,14,2,4,7,5,2,2,2,0,3,3,0
5339773832,0,,,214,100,114,185,84,101,27,16,11,11,5,6,2,2,0,14,9,5,210,98,112,182,82,100,27,16,11,11,5,6,2,2,0,14,9,5,125,113,12,12,39,34,5,27,22,5,39,37,2
5339773833,0,,,56,29,27,50,26,24,6,3,3,4,2,2,2,1,1,0,0,0,55,29,26,49,26,23,6,3,3,4,2,2,2,1,1,0,0,0,36,35,1,5,9,9,0,10,10,0,12,11,1
5339773834,0,,,340,156,184,278,127,151,60,28,32,17,8,9,17,7,10,26,13,13,324,148,176,267,121,146,55,26,29,15,7,8,15,6,9,25,13,12,174,163,11,5,51,50,1,51,47,4,66,60,6
5339773841,0,,,460,231,229,327,163,164,128,64,64,26,16,10,41,18,23,61,30,31,417,215,202,298,152,146,115,60,55,24,15,9,38,18,20,53,27,26,248,223,25,22,64,59,5,72,62,10,79,70,9
5339773842,0,,,357,183,174,255,125,130,100,57,43,34,17,17,14,7,7,52,33,19,334,172,162,237,115,122,95,56,39,32,17,15,14,7,7,49,32,17,185,176,9,7,49,48,1,51,47,4,67,63,4
5339773843,0,,,572,293,279,432,203,229,131,83,48,22,10,12,27,18,9,82,55,27,535,272,263,400,186,214,128,81,47,22,10,12,26,17,9,80,54,26,326,301,25,16,110,107,3,70,57,13,119,110,9
5339773844,0,,,269,128,141,202,95,107,64,31,33,11,4,7,22,8,14,31,19,12,255,121,134,190,90,100,63,30,33,10,3,7,22,8,14,31,19,12,151,136,15,7,32,30,2,50,42,8,52,47,5
5339773911,0,,,705,363,342,454,237,217,242,119,123,60,31,29,59,26,33,123,62,61,644,330,314,416,216,200,224,111,113,57,29,28,55,25,30,112,57,55,380,343,37,14,90,89,1,116,99,17,151,133,18
5339773912,0,,,517,263,254,371,186,185,134,68,66,37,18,19,37,19,18,60,31,29,480,239,241,345,168,177,127,65,62,34,17,17,35,18,17,58,30,28,286,252,34,22,68,63,5,69,53,16,118,106,12
5339773913,0,,,167,81,86,103,49,54,62,31,31,14,7,7,17,11,6,31,13,18,154,76,78,93,46,47,61,30,31,14,7,7,17,11,6,30,12,18,105,95,10,5,27,22,5,33,29,4,34,33,1
5339773914,0,,,93,45,48,51,26,25,41,19,22,13,6,7,10,5,5,18,8,10,85,38,47,46,22,24,38,16,22,12,5,7,9,4,5,17,7,10,49,49,0,2,16,16,0,7,7,0,23,23,0
5339773921,0,,,357,181,176,249,118,131,102,61,41,31,17,14,25,15,10,46,29,17,318,166,152,221,108,113,97,58,39,28,15,13,25,15,10,44,28,16,187,176,11,7,42,38,4,51,47,4,83,80,3
5339773922,0,,,421,212,209,309,142,167,103,63,40,21,11,10,20,10,10,62,42,20,409,202,207,302,137,165,103,63,40,21,11,10,20,10,10,62,42,20,255,226,29,6,52,47,5,116,101,15,74,66,8
5339773923,0,,,423,218,205,306,154,152,109,61,48,16,9,7,44,22,22,49,30,19,393,198,195,283,139,144,105,58,47,16,9,7,40,19,21,49,30,19,235,210,25,9,62,57,5,55,47,8,107,95,12
5339773924,0,,,363,178,185,249,116,133,102,56,46,31,14,17,12,9,3,59,33,26,344,168,176,237,109,128,100,55,45,30,13,17,12,9,3,58,33,25,208,184,24,27,50,46,4,74,63,11,55,46,9
5339773931,0,,,565,289,276,397,197,200,151,80,71,27,15,12,38,19,19,86,46,40,530,267,263,375,183,192,144,76,68,25,14,11,37,18,19,82,44,38,322,308,14,22,80,77,3,84,76,8,127,124,3
5339773932,0,,,255,139,116,165,83,82,85,52,33,6,2,4,28,18,10,51,32,19,243,131,112,156,77,79,84,52,32,6,2,4,28,18,10,50,32,18,161,155,6,8,37,35,2,52,50,2,59,57,2
5339773933,0,,,240,137,103,91,48,43,141,84,57,21,13,8,39,19,20,81,52,29,215,122,93,73,37,36,138,83,55,19,12,7,38,19,19,81,52,29,143,138,5,2,27,27,0,52,48,4,59,58,1
5339773934,0,,,303,172,131,164,91,73,122,68,54,17,8,9,30,17,13,75,43,32,255,142,113,130,70,60,118,67,51,15,7,8,30,17,13,73,43,30,192,191,1,7,29,29,0,54,54,0,97,96,1
5339773941,0,,,382,203,179,287,151,136,91,50,41,19,12,7,30,14,16,42,24,18,365,193,172,272,142,130,89,49,40,18,11,7,30,14,16,41,24,17,222,206,16,31,53,49,4,53,47,6,78,73,5
5339773942,0,,,303,159,144,209,102,107,85,51,34,25,14,11,12,5,7,48,32,16,282,147,135,194,94,100,81,49,32,21,12,9,12,5,7,48,32,16,160,151,9,11,31,30,1,39,34,5,66,63,3
5339773943,0,,,538,289,249,266,138,128,250,134,116,56,25,31,73,37,36,121,72,49,472,257,215,225,119,106,235,129,106,52,24,28,70,36,34,113,69,44,306,291,15,18,56,53,3,84,81,3,129,121,8
5339773944,0,,,444,237,207,244,128,116,189,103,86,44,26,18,41,19,22,104,58,46,407,219,188,223,116,107,177,100,77,39,25,14,39,19,20,99,56,43,269,257,12,11,63,60,3,89,84,5,102,98,4
5339774524,0,,,30,14,16,25,12,13,5,2,3,0,0,0,0,0,0,5,2,3,28,13,15,23,11,12,5,2,3,0,0,0,0,0,0,5,2,3,20,20,0,11,4,4,0,1,1,0,2,2,0
5339774542,0,,,37,16,21,37,16,21,0,0,0,0,0,0,0,0,0,0,0,0,35,15,20,35,15,20,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,11,4,4,0,2,2,0,1,1,0
5339774544,0,,,16,8,8,12,7,5,1,0,1,0,0,0,1,0,1,0,0,0,15,8,7,11,7,4,1,0,1,0,0,0,1,0,1,0,0,0,12,12,0,3,5,5,0,3,3,0,1,1,0
5339774612,0,,,20,8,12,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,1,5,5,0,5,5,0,1,1,0
5339774614,0,,,28,12,16,27,11,16,1,1,0,0,0,0,0,0,0,1,1,0,28,12,16,27,11,16,1,1,0,0,0,0,0,0,0,1,1,0,18,17,1,3,6,6,0,2,2,0,7,6,1
5339774621,0,,,101,50,51,98,49,49,3,1,2,2,1,1,0,0,0,1,0,1,98,50,48,95,49,46,3,1,2,2,1,1,0,0,0,1,0,1,64,55,9,3,20,20,0,26,22,4,13,8,5
5339774622,0,,,50,23,27,48,22,26,2,1,1,0,0,0,2,1,1,0,0,0,47,22,25,45,21,24,2,1,1,0,0,0,2,1,1,0,0,0,30,27,3,1,10,10,0,9,7,2,6,5,1
5339774623,0,,,128,50,78,72,32,40,56,18,38,50,14,36,2,1,1,4,3,1,126,50,76,70,32,38,56,18,38,50,14,36,2,1,1,4,3,1,37,35,2,12,10,8,2,7,7,0,7,7,0
5339774631,2,5339774633,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774633,1,,5339774631;5339774634,38,16,22,36,15,21,2,1,1,0,0,0,0,0,0,2,1,1,36,15,21,34,14,20,2,1,1,0,0,0,0,0,0,2,1,1,16,15,1,3,4,3,1,6,6,0,3,3,0
5339774634,2,5339774633,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774641,0,,,37,19,18,31,16,15,6,3,3,0,0,0,3,1,2,3,2,1,34,16,18,29,14,15,5,2,3,0,0,0,3,1,2,2,1,1,19,18,1,5,6,6,0,5,5,0,3,2,1
5339774643,2,5339774644,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774644,1,,5339774643,35,17,18,32,16,16,3,1,2,2,1,1,0,0,0,1,0,1,35,17,18,32,16,16,3,1,2,2,1,1,0,0,0,1,0,1,21,19,2,0,9,8,1,4,3,1,8,8,0
5339774711,0,,,52,31,21,47,28,19,5,3,2,4,2,2,0,0,0,1,1,0,50,30,20,46,28,18,4,2,2,3,1,2,0,0,0,1,1,0,23,20,3,0,11,11,0,6,4,2,6,5,1
5339774713,2,5339774714,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774714,1,,5339774713,53,23,30,46,21,25,7,2,5,0,0,0,4,1,3,3,1,2,49,20,29,43,18,25,6,2,4,0,0,0,4,1,3,2,1,1,23,18,5,2,11,9,2,3,1,2,6,5,1
5339774721,0,,,83,38,45,60,25,35,23,13,10,21,12,9,1,1,0,1,0,1,75,33,42,57,23,34,18,10,8,16,9,7,1,1,0,1,0,1,46,39,7,5,20,17,3,12,9,3,9,8,1
5339774723,0,,,58,24,34,52,21,31,5,3,2,3,2,1,0,0,0,2,1,1,55,21,34,50,19,31,4,2,2,2,1,1,0,0,0,2,1,1,32,30,2,9,16,15,1,4,4,0,3,2,1
5339774724,0,,,67,30,37,57,25,32,10,5,5,6,4,2,4,1,3,0,0,0,62,28,34,52,23,29,10,5,5,6,4,2,4,1,3,0,0,0,37,35,2,9,10,10,0,9,8,1,6,5,1
5339774731,2,5339774732,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774732,1,,5339774731,19,8,11,16,7,9,3,1,2,3,1,2,0,0,0,0,0,0,19,8,11,16,7,9,3,1,2,3,1,2,0,0,0,0,0,0,16,13,3,4,7,5,2,3,3,0,2,1,1
5339774733,0,,,437,205,232,341,157,184,94,47,47,46,26,20,18,9,9,30,12,18,405,189,216,315,147,168,89,42,47,42,22,20,17,8,9,30,12,18,255,224,31,9,85,73,12,74,68,6,81,69,12
5339774734,0,,,34,21,13,34,21,13,0,0,0,0,0,0,0,0,0,0,0,0,34,21,13,34,21,13,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,1,8,8,0,3,2,1,3,3,0
5339774741,0,,,14,5,9,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,1,3,3,0,3,3,0,3,2,1
5339774742,0,,,74,42,32,69,39,30,5,3,2,0,0,0,0,0,0,5,3,2,74,42,32,69,39,30,5,3,2,0,0,0,0,0,0,5,3,2,41,35,6,4,16,14,2,10,8,2,8,6,2
5339774743,0,,,111,62,49,96,54,42,15,8,7,11,6,5,4,2,2,0,0,0,108,60,48,93,52,41,15,8,7,11,6,5,4,2,2,0,0,0,58,54,4,6,15,15,0,27,24,3,10,9,1
5339774744,0,,,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,2,2,0,1,0,1,2,1,1
5339774811,0,,,159,84,75,122,63,59,34,20,14,11,8,3,10,3,7,13,9,4,146,74,72,115,57,58,31,17,14,8,5,3,10,3,7,13,9,4,70,63,7,1,33,30,3,17,15,2,19,17,2
5339774812,0,,,39,20,19,31,17,14,8,3,5,5,2,3,1,0,1,2,1,1,36,20,16,28,17,11,8,3,5,5,2,3,1,0,1,2,1,1,16,15,1,2,3,3,0,6,5,1,5,5,0
5339774813,0,,,58,29,29,50,24,26,8,5,3,4,2,2,1,1,0,3,2,1,56,28,28,50,24,26,6,4,2,3,2,1,1,1,0,2,1,1,33,32,1,8,9,9,0,6,5,1,9,9,0
5339774814,0,,,180,85,95,114,54,60,66,31,35,31,13,18,27,12,15,8,6,2,175,83,92,109,52,57,66,31,35,31,13,18,27,12,15,8,6,2,60,54,6,5,17,16,1,15,14,1,20,17,3
5339774821,0,,,253,124,129,202,99,103,45,22,23,29,15,14,6,4,2,10,3,7,243,118,125,194,94,100,43,21,22,28,15,13,6,4,2,9,2,7,137,128,9,4,50,49,1,23,22,1,50,45,5
5339774822,0,,,286,146,140,226,111,115,55,32,23,13,7,6,9,6,3,33,19,14,268,137,131,216,106,110,52,31,21,12,7,5,8,5,3,32,19,13,153,140,13,4,34,33,1,52,45,7,51,46,5
5339774823,0,,,218,108,110,176,84,92,42,24,18,22,10,12,5,2,3,15,12,3,208,104,104,170,81,89,38,23,15,20,10,10,5,2,3,13,11,2,120,109,11,8,44,40,4,27,23,4,37,34,3
5339774824,0,,,106,58,48,92,48,44,14,10,4,3,2,1,5,4,1,6,4,2,103,55,48,90,46,44,13,9,4,2,1,1,5,4,1,6,4,2,53,47,6,3,18,18,0,13,7,6,18,18,0
5339774831,0,,,55,21,34,39,16,23,16,5,11,12,4,8,2,1,1,2,0,2,51,20,31,35,15,20,16,5,11,12,4,8,2,1,1,2,0,2,29,28,1,9,10,10,0,5,5,0,5,4,1
5339774832,0,,,26,10,16,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,25,10,15,25,10,15,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,0,2,2,0,4,4,0,7,6,1
5339774833,0,,,15,8,7,10,5,5,5,3,2,4,3,1,1,0,1,0,0,0,13,6,7,10,5,5,3,1,2,2,1,1,1,0,1,0,0,0,6,6,0,0,5,5,0,1,1,0,0,0,0
5339774842,0,,,274,139,135,229,118,111,45,21,24,14,6,8,11,4,7,20,11,9,257,133,124,212,112,100,45,21,24,14,6,8,11,4,7,20,11,9,160,147,13,13,54,50,4,32,29,3,52,46,6
5339774844,0,,,118,59,59,87,46,41,28,12,16,4,2,2,4,2,2,20,8,12,110,53,57,84,43,41,26,10,16,4,2,2,4,2,2,18,6,12,53,50,3,1,20,20,0,14,13,1,15,13,2
5339774911,0,,,188,97,91,144,74,70,44,23,21,4,2,2,12,7,5,28,14,14,173,87,86,129,64,65,44,23,21,4,2,2,12,7,5,28,14,14,117,111,6,8,17,16,1,33,33,0,58,53,5
5339774912,0,,,245,122,123,185,88,97,51,27,24,17,8,9,6,3,3,28,16,12,218,110,108,164,79,85,47,26,21,14,8,6,6,3,3,27,15,12,140,129,11,6,17,17,0,32,26,6,75,70,5
5339774913,0,,,361,181,180,280,140,140,77,39,38,23,12,11,15,7,8,39,20,19,325,163,162,249,123,126,74,39,35,21,12,9,15,7,8,38,20,18,207,194,13,16,33,32,1,50,44,6,102,96,6
5339774914,0,,,384,195,189,249,123,126,119,59,60,16,8,8,36,16,20,67,35,32,344,167,177,220,104,116,115,56,59,12,5,7,36,16,20,67,35,32,208,192,16,10,36,33,3,50,43,7,100,94,6
5339774921,0,,,293,154,139,124,56,68,161,91,70,22,8,14,58,36,22,81,47,34,264,140,124,105,47,58,157,91,66,22,8,14,56,36,20,79,47,32,175,169,6,6,40,38,2,58,56,2,63,61,2
5339774922,0,,,1414,699,715,1096,546,550,311,148,163,73,33,40,68,35,33,170,80,90,1219,590,629,916,443,473,299,145,154,67,31,36,66,35,31,166,79,87,762,739,23,18,115,110,5,178,165,13,442,437,5
5339774923,0,,,346,182,164,218,111,107,120,64,56,20,9,11,46,23,23,54,32,22,314,164,150,191,98,93,118,62,56,20,9,11,45,22,23,53,31,22,209,194,15,8,30,28,2,68,58,10,90,87,3
5339774924,0,,,494,242,252,353,174,179,132,63,69,26,16,10,41,16,25,65,31,34,439,216,223,302,151,151,128,60,68,24,14,10,41,16,25,63,30,33,270,259,11,10,33,32,1,67,64,3,151,145,6
5339774931,0,,,572,297,275,438,223,215,121,64,57,21,13,8,29,16,13,71,35,36,517,272,245,399,207,192,110,60,50,20,12,8,26,16,10,64,32,32,300,283,17,10,60,60,0,98,91,7,122,112,10
5339774932,0,,,425,240,185,215,124,91,207,113,94,43,24,19,70,36,34,94,53,41,375,209,166,181,101,80,193,107,86,39,22,17,66,36,30,88,49,39,259,251,8,12,42,40,2,79,75,4,120,118,2
5339774933,0,,,301,156,145,255,127,128,40,25,15,18,11,7,10,5,5,12,9,3,296,152,144,252,124,128,40,25,15,18,11,7,10,5,5,12,9,3,159,144,15,8,47,44,3,50,45,5,47,40,7
5339774934,0,,,105,55,50,13,8,5,92,47,45,13,8,5,25,14,11,54,25,29,86,43,43,4,2,2,82,41,41,11,6,5,25,14,11,46,21,25,49,46,3,1,2,2,0,12,10,2,34,33,1
5339774941,0,,,140,72,68,128,66,62,6,3,3,0,0,0,5,2,3,1,1,0,132,70,62,122,65,57,6,3,3,0,0,0,5,2,3,1,1,0,65,57,8,4,11,10,1,24,19,5,22,20,2
5339774942,0,,,157,83,74,118,60,58,39,23,16,14,10,4,5,2,3,20,11,9,144,75,69,108,55,53,36,20,16,13,9,4,5,2,3,18,9,9,83,79,4,9,13,12,1,25,23,2,34,33,1
5339774943,0,,,208,99,109,128,60,68,79,38,41,12,3,9,19,11,8,48,24,24,197,93,104,120,57,63,76,35,41,12,3,9,19,11,8,45,21,24,115,103,12,7,33,31,2,24,19,5,49,44,5
5339774944,0,,,20,9,11,17,8,9,3,1,2,0,0,0,0,0,0,3,1,2,15,6,9,12,5,7,3,1,2,0,0,0,0,0,0,3,1,2,6,6,0,0,0,0,0,0,0,0,6,6,0
5339775544,2,5339776522,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339775611,0,,,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,0,3,3,0,6,5,1,2,1,1
5339775612,0,,,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,19,9,10,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,3,5,5,0,4,4,0,1,1,0
5339775613,0,,,129,57,72,124,55,69,5,2,3,1,1,0,3,1,2,1,0,1,127,57,70,122,55,67,5,2,3,1,1,0,3,1,2,1,0,1,80,72,8,10,27,26,1,24,21,3,17,13,4
5339775614,0,,,63,33,30,48,22,26,15,11,4,4,3,1,6,4,2,5,4,1,60,30,30,48,22,26,12,8,4,2,1,1,5,3,2,5,4,1,35,35,0,6,10,10,0,13,13,0,5,5,0
5339775621,0,,,26,10,16,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,26,10,16,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,2,2,2,0,11,11,0,0,0,0
5339775622,0,,,113,66,47,71,38,33,25,15,10,7,3,4,0,0,0,18,12,6,99,55,44,66,33,33,24,15,9,6,3,3,0,0,0,18,12,6,53,49,4,3,18,18,0,17,13,4,9,9,0
5339775623,0,,,94,55,39,79,46,33,15,9,6,8,4,4,7,5,2,0,0,0,93,54,39,78,45,33,15,9,6,8,4,4,7,5,2,0,0,0,22,22,0,0,9,9,0,7,7,0,6,6,0
5339775624,0,,,429,224,205,313,157,156,95,49,46,34,14,20,20,8,12,41,27,14,402,203,199,303,151,152,92,46,46,33,13,20,20,8,12,39,25,14,210,192,18,8,74,69,5,61,54,7,60,54,6
5339775631,0,,,63,31,32,63,31,32,0,0,0,0,0,0,0,0,0,0,0,0,61,30,31,61,30,31,0,0,0,0,0,0,0,0,0,0,0,0,31,29,2,5,8,7,1,11,11,0,7,6,1
5339775632,2,5339775634,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339775633,0,,,32,14,18,30,13,17,2,1,1,0,0,0,2,1,1,0,0,0,30,13,17,28,12,16,2,1,1,0,0,0,2,1,1,0,0,0,21,21,0,3,9,9,0,7,7,0,2,2,0
5339775634,1,,5339775632,38,18,20,36,18,18,2,0,2,0,0,0,2,0,2,0,0,0,38,18,20,36,18,18,2,0,2,0,0,0,2,0,2,0,0,0,23,22,1,6,5,5,0,5,4,1,5,5,0
5339775641,0,,,48,27,21,46,25,21,2,2,0,0,0,0,2,2,0,0,0,0,47,26,21,45,24,21,2,2,0,0,0,0,2,2,0,0,0,0,27,24,3,0,9,9,0,13,11,2,5,4,1
5339775642,0,,,218,107,111,183,92,91,33,14,19,18,8,10,9,4,5,6,2,4,210,105,105,179,90,89,29,14,15,16,8,8,9,4,5,4,2,2,120,104,16,7,28,21,7,35,29,6,47,44,3
5339775643,0,,,71,31,40,61,28,33,10,3,7,10,3,7,0,0,0,0,0,0,68,31,37,60,28,32,8,3,5,8,3,5,0,0,0,0,0,0,42,39,3,3,12,12,0,10,10,0,16,13,3
