vehicle_id,origin_id,KEY_CODE,vehicle_kind,person_type,type_label,passenger_equivalent,arrived,duration,stranded_main,long_stopped
veh_full_origin_0315_0055,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2606.0,False,True
veh_full_origin_0315_0056,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2593.0,False,True
veh_full_origin_0315_0057,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2594.0,False,True
veh_full_origin_0315_0058,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2601.0,False,True
veh_full_origin_0315_0059,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2590.0,False,True
veh_full_origin_0315_0060,origin_0315,5439173622,private_car,type2,car_elderly,2.3,True,2596.0,False,True
veh_full_origin_0316_0001,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,1471.0,False,False
veh_full_origin_0316_0002,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2215.0,False,False
veh_full_origin_0316_0003,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2252.0,False,False
veh_full_origin_0316_0004,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2276.0,False,False
veh_full_origin_0316_0005,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,4748.0,False,True
veh_full_origin_0316_0006,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,4610.0,False,True
veh_full_origin_0316_0007,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2891.0,False,True
veh_full_origin_0316_0008,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2895.0,False,True
veh_full_origin_0316_0009,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,2444.0,False,False
veh_full_origin_0316_0010,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,3366.0,False,True
veh_full_origin_0316_0011,origin_0316,5439173623,private_car,type1,car_non_elderly,2.3,True,3355.0,False,True
veh_full_origin_0316_0012,origin_0316,5439173623,private_car,type2,car_elderly,2.3,True,3063.0,False,True
veh_full_origin_0316_0013,origin_0316,5439173623,private_car,type2,car_elderly,2.3,True,2978.0,False,True
veh_full_origin_0316_0014,origin_0316,5439173623,private_car,type2,car_elderly,2.3,True,3047.0,False,True
veh_full_origin_0317_0001,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,4309.0,False,True
veh_full_origin_0317_0002,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,4448.0,False,True
veh_full_origin_0317_0003,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,4658.0,False,True
veh_full_origin_0317_0004,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,4662.0,False,True
veh_full_origin_0317_0005,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,2530.0,False,True
veh_full_origin_0317_0006,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,2530.0,False,True
veh_full_origin_0317_0007,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,3819.0,False,True
veh_full_origin_0317_0008,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,3375.0,False,True
veh_full_origin_0317_0009,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,4563.0,False,True
veh_full_origin_0317_0010,origin_0317,5439173624,private_car,type1,car_non_elderly,2.3,True,1541.0,False,True
veh_full_origin_0317_0011,origin_0317,5439173624,private_car,type2,car_elderly,2.3,True,3702.0,False,True
veh_full_origin_0317_0012,origin_0317,5439173624,private_car,type2,car_elderly,2.3,True,3755.0,False,True
veh_full_origin_0318_0001,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,2618.0,False,False
veh_full_origin_0318_0002,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4670.0,False,True
veh_full_origin_0318_0003,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4804.0,False,True
veh_full_origin_0318_0004,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4294.0,False,False
veh_full_origin_0318_0005,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,1472.0,False,False
veh_full_origin_0318_0006,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,1678.0,False,False
veh_full_origin_0318_0007,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,3238.0,False,False
veh_full_origin_0318_0008,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,2354.0,False,False
veh_full_origin_0318_0009,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4204.0,False,False
veh_full_origin_0318_0010,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4125.0,False,False
veh_full_origin_0318_0011,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4343.0,False,False
veh_full_origin_0318_0012,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4170.0,False,True
veh_full_origin_0318_0013,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,2860.0,False,False
veh_full_origin_0318_0014,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4692.0,False,False
veh_full_origin_0318_0015,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0318_0016,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4544.0,False,False
veh_full_origin_0318_0017,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,3991.0,False,False
veh_full_origin_0318_0018,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,False,,True,True
veh_full_origin_0318_0019,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4436.0,False,False
veh_full_origin_0318_0020,origin_0318,5439173631,private_car,type1,car_non_elderly,2.3,True,4028.0,False,False
veh_full_origin_0318_0021,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,4495.0,False,False
veh_full_origin_0318_0022,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,4368.0,False,False
veh_full_origin_0318_0023,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,2134.0,False,False
veh_full_origin_0318_0024,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,2751.0,False,False
veh_full_origin_0318_0025,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,5259.0,False,True
veh_full_origin_0318_0026,origin_0318,5439173631,private_car,type2,car_elderly,2.3,True,3067.0,False,False
veh_full_origin_0319_0001,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,1677.0,False,False
veh_full_origin_0319_0002,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2437.0,False,False
veh_full_origin_0319_0003,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2440.0,False,False
veh_full_origin_0319_0004,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2456.0,False,False
veh_full_origin_0319_0005,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3155.0,False,True
veh_full_origin_0319_0006,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3067.0,False,True
veh_full_origin_0319_0007,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3152.0,False,True
veh_full_origin_0319_0008,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3289.0,False,True
veh_full_origin_0319_0009,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3187.0,False,True
veh_full_origin_0319_0010,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3274.0,False,True
veh_full_origin_0319_0011,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3219.0,False,True
veh_full_origin_0319_0012,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2983.0,False,True
veh_full_origin_0319_0013,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3262.0,False,True
veh_full_origin_0319_0014,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3252.0,False,True
veh_full_origin_0319_0015,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3000.0,False,True
veh_full_origin_0319_0016,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3075.0,False,True
veh_full_origin_0319_0017,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2987.0,False,True
veh_full_origin_0319_0018,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3201.0,False,True
veh_full_origin_0319_0019,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3077.0,False,True
veh_full_origin_0319_0020,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3231.0,False,True
veh_full_origin_0319_0021,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2986.0,False,True
veh_full_origin_0319_0022,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3071.0,False,True
veh_full_origin_0319_0023,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2987.0,False,True
veh_full_origin_0319_0024,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3201.0,False,True
veh_full_origin_0319_0025,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2989.0,False,True
veh_full_origin_0319_0026,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3064.0,False,True
veh_full_origin_0319_0027,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3000.0,False,True
veh_full_origin_0319_0028,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3196.0,False,True
veh_full_origin_0319_0029,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3057.0,False,True
veh_full_origin_0319_0030,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,3059.0,False,True
veh_full_origin_0319_0031,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2463.0,False,False
veh_full_origin_0319_0032,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2465.0,False,False
veh_full_origin_0319_0033,origin_0319,5439173632,private_car,type1,car_non_elderly,2.3,True,2470.0,False,True
veh_full_origin_0319_0034,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,2474.0,False,True
veh_full_origin_0319_0035,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3092.0,False,True
veh_full_origin_0319_0036,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3212.0,False,True
veh_full_origin_0319_0037,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3253.0,False,True
veh_full_origin_0319_0038,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3108.0,False,True
veh_full_origin_0319_0039,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3212.0,False,True
veh_full_origin_0319_0040,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3114.0,False,True
veh_full_origin_0319_0041,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3235.0,False,True
veh_full_origin_0319_0042,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3221.0,False,True
veh_full_origin_0319_0043,origin_0319,5439173632,private_car,type2,car_elderly,2.3,True,3222.0,False,True
veh_full_origin_0320_0001,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,2549.0,False,True
veh_full_origin_0320_0002,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4672.0,False,True
veh_full_origin_0320_0003,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4223.0,False,True
veh_full_origin_0320_0004,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4230.0,False,True
veh_full_origin_0320_0005,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4300.0,False,True
veh_full_origin_0320_0006,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4664.0,False,True
veh_full_origin_0320_0007,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3393.0,False,True
veh_full_origin_0320_0008,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4665.0,False,True
veh_full_origin_0320_0009,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4674.0,False,True
veh_full_origin_0320_0010,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3417.0,False,True
veh_full_origin_0320_0011,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3474.0,False,True
veh_full_origin_0320_0012,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3500.0,False,True
veh_full_origin_0320_0013,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4680.0,False,True
veh_full_origin_0320_0014,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4748.0,False,True
veh_full_origin_0320_0015,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4678.0,False,True
veh_full_origin_0320_0016,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3495.0,False,True
veh_full_origin_0320_0017,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4044.0,False,True
veh_full_origin_0320_0018,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4170.0,False,True
veh_full_origin_0320_0019,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4470.0,False,True
veh_full_origin_0320_0020,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4179.0,False,True
veh_full_origin_0320_0021,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4202.0,False,True
veh_full_origin_0320_0022,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3505.0,False,True
veh_full_origin_0320_0023,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3879.0,False,True
veh_full_origin_0320_0024,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3910.0,False,True
veh_full_origin_0320_0025,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4445.0,False,True
veh_full_origin_0320_0026,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3956.0,False,True
veh_full_origin_0320_0027,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4589.0,False,True
veh_full_origin_0320_0028,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3012.0,False,True
veh_full_origin_0320_0029,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3016.0,False,True
veh_full_origin_0320_0030,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4433.0,False,True
veh_full_origin_0320_0031,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,4531.0,False,True
veh_full_origin_0320_0032,origin_0320,5439173633,private_car,type1,car_non_elderly,2.3,True,3258.0,False,True
veh_full_origin_0320_0033,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,4408.0,False,True
veh_full_origin_0320_0034,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,2825.0,False,True
veh_full_origin_0320_0035,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,4333.0,False,True
veh_full_origin_0320_0036,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,2400.0,False,True
veh_full_origin_0320_0037,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,2400.0,False,True
veh_full_origin_0320_0038,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,2400.0,False,True
veh_full_origin_0320_0039,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,2584.0,False,True
veh_full_origin_0320_0040,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,1399.0,False,True
veh_full_origin_0320_0041,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,3562.0,False,True
veh_full_origin_0320_0042,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,3669.0,False,True
veh_full_origin_0320_0043,origin_0320,5439173633,private_car,type2,car_elderly,2.3,True,3996.0,False,True
veh_full_origin_0321_0001,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,5735.0,False,True
veh_full_origin_0321_0002,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,5727.0,False,True
veh_full_origin_0321_0003,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2715.0,False,False
veh_full_origin_0321_0004,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2496.0,False,False
veh_full_origin_0321_0005,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2411.0,False,False
veh_full_origin_0321_0006,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,5344.0,False,True
veh_full_origin_0321_0007,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2323.0,False,False
veh_full_origin_0321_0008,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2141.0,False,False
veh_full_origin_0321_0009,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2101.0,False,False
veh_full_origin_0321_0010,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2104.0,False,False
veh_full_origin_0321_0011,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,2118.0,False,False
veh_full_origin_0321_0012,origin_0321,5439173641,private_car,type1,car_non_elderly,2.3,True,1084.0,False,False
veh_full_origin_0321_0013,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,4254.0,False,False
veh_full_origin_0321_0014,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,2408.0,False,False
veh_full_origin_0321_0015,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,4593.0,False,True
veh_full_origin_0321_0016,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,4291.0,False,True
veh_full_origin_0321_0017,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,2365.0,False,False
veh_full_origin_0321_0018,origin_0321,5439173641,private_car,type2,car_elderly,2.3,True,2740.0,False,False
veh_full_origin_0322_0001,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,184.0,False,False
veh_full_origin_0322_0002,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,196.0,False,False
veh_full_origin_0322_0003,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,202.0,False,False
veh_full_origin_0322_0004,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,205.0,False,False
veh_full_origin_0322_0005,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,210.0,False,False
veh_full_origin_0322_0006,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,218.0,False,False
veh_full_origin_0322_0007,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,221.0,False,False
veh_full_origin_0322_0008,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,227.0,False,False
veh_full_origin_0322_0009,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,230.0,False,False
veh_full_origin_0322_0010,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,237.0,False,False
veh_full_origin_0322_0011,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,252.0,False,False
veh_full_origin_0322_0012,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,602.0,False,False
veh_full_origin_0322_0013,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,610.0,False,False
veh_full_origin_0322_0014,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,611.0,False,False
veh_full_origin_0322_0015,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,613.0,False,False
veh_full_origin_0322_0016,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,614.0,False,False
veh_full_origin_0322_0017,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,615.0,False,False
veh_full_origin_0322_0018,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,617.0,False,False
veh_full_origin_0322_0019,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,479.0,False,False
veh_full_origin_0322_0020,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,474.0,False,False
veh_full_origin_0322_0021,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,473.0,False,False
veh_full_origin_0322_0022,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,475.0,False,False
veh_full_origin_0322_0023,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,474.0,False,False
veh_full_origin_0322_0024,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,479.0,False,False
veh_full_origin_0322_0025,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,479.0,False,False
veh_full_origin_0322_0026,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,479.0,False,False
veh_full_origin_0322_0027,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,478.0,False,False
veh_full_origin_0322_0028,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,479.0,False,False
veh_full_origin_0322_0029,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,480.0,False,False
veh_full_origin_0322_0030,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,482.0,False,False
veh_full_origin_0322_0031,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,652.0,False,False
veh_full_origin_0322_0032,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,840.0,False,False
veh_full_origin_0322_0033,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,940.0,False,False
veh_full_origin_0322_0034,origin_0322,5439173744,private_car,type1,car_non_elderly,2.3,True,731.0,False,False
veh_full_origin_0322_0035,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1119.0,False,False
veh_full_origin_0322_0036,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,469.0,False,False
veh_full_origin_0322_0037,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,469.0,False,False
veh_full_origin_0322_0038,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1227.0,False,False
veh_full_origin_0322_0039,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1426.0,False,False
veh_full_origin_0322_0040,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,565.0,False,False
veh_full_origin_0322_0041,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1439.0,False,False
veh_full_origin_0322_0042,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1450.0,False,False
veh_full_origin_0322_0043,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1563.0,False,False
veh_full_origin_0322_0044,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1765.0,False,False
veh_full_origin_0322_0045,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,554.0,False,False
veh_full_origin_0322_0046,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1791.0,False,False
veh_full_origin_0322_0047,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1823.0,False,False
veh_full_origin_0322_0048,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1884.0,False,False
veh_full_origin_0322_0049,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,543.0,False,False
veh_full_origin_0322_0050,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1926.0,False,False
veh_full_origin_0322_0051,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,543.0,False,False
veh_full_origin_0322_0052,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1927.0,False,False
veh_full_origin_0322_0053,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,538.0,False,False
veh_full_origin_0322_0054,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1930.0,False,False
veh_full_origin_0322_0055,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,537.0,False,False
veh_full_origin_0322_0056,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,537.0,False,False
veh_full_origin_0322_0057,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1941.0,False,False
veh_full_origin_0322_0058,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1071.0,False,False
veh_full_origin_0322_0059,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1986.0,False,False
veh_full_origin_0322_0060,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,1993.0,False,False
veh_full_origin_0322_0061,origin_0322,5439173744,private_car,type2,car_elderly,2.3,True,2050.0,False,False
veh_full_origin_0323_0001,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,18.0,False,False
veh_full_origin_0323_0002,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,19.0,False,False
veh_full_origin_0323_0003,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,21.0,False,False
veh_full_origin_0323_0004,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,21.0,False,False
veh_full_origin_0323_0005,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,22.0,False,False
veh_full_origin_0323_0006,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,22.0,False,False
veh_full_origin_0323_0007,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,22.0,False,False
veh_full_origin_0323_0008,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,22.0,False,False
veh_full_origin_0323_0009,origin_0323,5439173812,private_car,type1,car_non_elderly,2.3,True,20.0,False,False
veh_full_origin_0324_0001,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,139.0,False,False
veh_full_origin_0324_0002,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,139.0,False,False
veh_full_origin_0324_0003,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,140.0,False,False
veh_full_origin_0324_0004,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,141.0,False,False
veh_full_origin_0324_0005,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,141.0,False,False
veh_full_origin_0324_0006,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,145.0,False,False
veh_full_origin_0324_0007,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,147.0,False,False
veh_full_origin_0324_0008,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,152.0,False,False
veh_full_origin_0324_0009,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,157.0,False,False
veh_full_origin_0324_0010,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,162.0,False,False
veh_full_origin_0324_0011,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,163.0,False,False
veh_full_origin_0324_0012,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,163.0,False,False
veh_full_origin_0324_0013,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,194.0,False,False
veh_full_origin_0324_0014,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,236.0,False,False
veh_full_origin_0324_0015,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,237.0,False,False
veh_full_origin_0324_0016,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,242.0,False,False
veh_full_origin_0324_0017,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,269.0,False,False
veh_full_origin_0324_0018,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,282.0,False,False
veh_full_origin_0324_0019,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,320.0,False,False
veh_full_origin_0324_0020,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,331.0,False,False
veh_full_origin_0324_0021,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,4535.0,False,True
veh_full_origin_0324_0022,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,3386.0,False,True
veh_full_origin_0324_0023,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,3521.0,False,True
veh_full_origin_0324_0024,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,3586.0,False,True
veh_full_origin_0324_0025,origin_0324,5439173814,private_car,type1,car_non_elderly,2.3,True,3607.0,False,True
