vehicle_id,vehicle_kind,origin_id,KEY_CODE,from_sumo_edge_id,pickup_edge_id,shelter_id,shelter_name,to_sumo_edge_id,depart,passenger_equivalent
veh_full_origin_0022_0003,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0004,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0005,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0006,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0007,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0008,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0009,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0010,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0011,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0012,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0013,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0014,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0015,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0016,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0017,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0018,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0019,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0020,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0021,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0022,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0022_0023,private_car,origin_0022,5439070811,309#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0023_0001,private_car,origin_0023,5439070812,312#7,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0023_0002,private_car,origin_0023,5439070812,312#7,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0023_0003,private_car,origin_0023,5439070812,312#7,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0023_0004,private_car,origin_0023,5439070812,312#7,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0001,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0002,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0003,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0004,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0005,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0006,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0007,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0008,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0024_0009,private_car,origin_0024,5439070821,1129#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0001,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0002,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0003,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0004,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0005,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0006,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0007,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0008,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0009,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0010,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0011,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0012,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0013,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0014,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0015,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0016,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0017,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0018,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0019,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0020,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0021,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0022,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0025_0023,private_car,origin_0025,5439070822,6650#9,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0026_0001,private_car,origin_0026,5439070823,1102#19,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0026_0002,private_car,origin_0026,5439070823,1102#19,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0027_0001,private_car,origin_0027,5439070824,8785,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0027_0002,private_car,origin_0027,5439070824,8785,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0027_0003,private_car,origin_0027,5439070824,8785,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0027_0004,private_car,origin_0027,5439070824,8785,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0027_0005,private_car,origin_0027,5439070824,8785,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0028_0001,private_car,origin_0028,5439070831,1129#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0028_0002,private_car,origin_0028,5439070831,1129#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0028_0003,private_car,origin_0028,5439070831,1129#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0028_0004,private_car,origin_0028,5439070831,1129#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0028_0005,private_car,origin_0028,5439070831,1129#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0029_0001,private_car,origin_0029,5439070832,310#6,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0001,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0002,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0003,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0004,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0005,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0006,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0007,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0008,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0009,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0010,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0011,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0012,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0013,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0014,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0015,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0016,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0017,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0018,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0019,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0020,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0021,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0022,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0023,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0024,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0025,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0026,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0027,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0028,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0029,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0030,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0030_0031,private_car,origin_0030,5439070833,6652#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0001,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0002,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0003,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0004,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0005,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0006,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0007,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0008,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0031_0009,private_car,origin_0031,5439070834,1101#2,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0032_0001,private_car,origin_0032,5439070842,8799#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0032_0002,private_car,origin_0032,5439070842,8799#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0032_0003,private_car,origin_0032,5439070842,8799#0,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0001,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0002,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0003,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0004,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0005,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0006,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0007,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0008,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0009,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0010,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0011,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0012,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0013,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0014,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0015,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0016,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0017,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0018,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0019,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0020,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0021,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0022,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0023,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0024,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0025,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0026,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0027,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0028,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0029,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0030,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0031,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0032,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0033,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0033_0034,private_car,origin_0033,5439070844,8810#3,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0034_0001,private_car,origin_0034,5439070911,9465#1,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0034_0002,private_car,origin_0034,5439070911,9465#1,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0034_0003,private_car,origin_0034,5439070911,9465#1,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0001,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0002,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0003,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0004,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0005,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0006,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0007,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0008,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0009,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0010,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0011,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0012,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0013,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0014,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0035_0015,private_car,origin_0035,5439070913,1044#14,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0036_0001,private_car,origin_0036,5439070921,8788#6,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0036_0002,private_car,origin_0036,5439070921,8788#6,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0036_0003,private_car,origin_0036,5439070921,8788#6,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0037_0001,private_car,origin_0037,5439070931,8786#10,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0037_0002,private_car,origin_0037,5439070931,8786#10,,shelter_4,水海道小学校,6656#8,0,2.3
veh_full_origin_0037_0003,private_car,origin_0037,5439070931,8786#10,,shelter_4,水海道小学校,6656#8,0,2.3
